ano,idade,motivo_situacao,sexo,qte_acidentes,situacao
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,Ignorada,Sem Cat,Masculino,6.0,Sem Cat Registrada
2014-01-01,Ignorada,Sem Cat,Feminino,5.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,66.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Feminino,14.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,301.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Feminino,68.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,575.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,4.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Feminino,156.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,1170.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Feminino,346.0,Sem Cat Registrada
2014-01-01,19 Anos ou menos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1415.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,9.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,485.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1662.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,602.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1762.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,7.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,663.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1797.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,5.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,796.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1963.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,857.0,Sem Cat Registrada
2014-01-01,20 a 24 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,2009.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,10.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,1067.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,2200.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,1191.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,3.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,2217.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,5.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,1151.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,2331.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,15.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,1255.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,3.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,2407.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Masculino,7.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,1356.0,Sem Cat Registrada
2014-01-01,25 a 29 Anos,Sem Cat,Feminino,3.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,2435.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1423.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,10.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,2508.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,13.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1445.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,5.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,2660.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1664.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,5.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,2627.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,11.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1676.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,4.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,2605.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Masculino,19.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,1646.0,Sem Cat Registrada
2014-01-01,30 a 34 Anos,Sem Cat,Feminino,5.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,2650.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,13.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,1627.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,8.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,2635.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,15.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,1740.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,6.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,2669.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,1587.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,6.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,2518.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,19.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,1595.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,5.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,2528.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,23.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,1758.0,Sem Cat Registrada
2014-01-01,35 a 39 Anos,Sem Cat,Feminino,6.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2478.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,15.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,1610.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2374.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,23.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,1650.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,11.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2443.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,26.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,1630.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,10.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2463.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,20.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,1694.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,8.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,2363.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,22.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,1581.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,7.0,Sem Cat Registrada
2014-01-01,40 a 44 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,2406.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,13.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,1637.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,11.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,2508.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,25.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,1603.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,9.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,2453.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,16.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,1628.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,6.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,2446.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,18.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,1707.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,2408.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,18.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,1680.0,Sem Cat Registrada
2014-01-01,45 a 49 Anos,Sem Cat,Feminino,9.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,2279.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,16.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1574.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,2196.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1532.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,9.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,2178.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,8.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1428.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,7.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,1941.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,11.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1334.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,8.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,1837.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,10.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1189.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,4.0,Sem Cat Registrada
2014-01-01,50 a 54 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,1693.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,9.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,999.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,1580.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,16.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,764.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,4.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,1571.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,696.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,1448.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,6.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,520.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,1226.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Masculino,8.0,Sem Cat Registrada
2014-01-01,55 a 59 Anos,Sem Cat,Feminino,447.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,931.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,301.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,603.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,5.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,177.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,547.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,123.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,442.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,96.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,356.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,60 a 64 Anos,Sem Cat,Feminino,69.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,169.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Feminino,40.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,60.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Feminino,23.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,39.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,33.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Feminino,16.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Masculino,13.0,Sem Cat Registrada
2014-01-01,65 a 69 Anos,Sem Cat,Feminino,14.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,7.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Feminino,11.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,4.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Feminino,6.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,2.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,2.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,2.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Feminino,2.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2014-01-01,70 Anos ou mais,Sem Cat,Feminino,1.0,Sem Cat Registrada
2015-01-01,Ignorada,Típico-Com Cat,Masculino,18.0,Com Cat Registrada
2015-01-01,Ignorada,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
2015-01-01,Ignorada,Típico-Com Cat,Feminino,13.0,Com Cat Registrada
2015-01-01,Ignorada,Trajeto-Com Cat,Feminino,2.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,6.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,41.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,18.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,25.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,21.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,225.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,2.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,104.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,104.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,82.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,762.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,5.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,307.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,295.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,4.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,149.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,2114.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,9.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,513.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,638.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,5.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,327.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,5880.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,34.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,1475.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,1492.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,21.0,Com Cat Registrada
2015-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,721.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,7781.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,50.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,2051.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,1962.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,40.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1069.0,Com Cat Registrada
2015-01-01,20 a 24 Anos,Típico-Com Cat,Ignorado,3.0,Com Cat Registrada
